ISO3,Year,Health_Expenditure,Education_Expenditure,Dependency_Ratio,Dependency_Ratio_Old,Dependency_Ratio_Young,Life_Expectancy,Mortality_Rate,average_schooling,learning_scores,GDP_percapita,trade_gdp,gov_consumption_gdp,Population,income_level,Region
MMR,2016,5.11349964,2.15808844566345,47.0384089285758,8.50589780376213,38.5325111248136,65.64,43.1,4.84935,425.0,1229.19713515893,,,51495696.0,Lower middle income,East Asia & Pacific
MMR,2015,5.47780561,2.2456042766571,47.3459615010681,8.29536751772813,39.0505939833399,65.288,44.6,4.734194,425.0,1166.73305546288,,,51089056.0,Lower middle income,East Asia & Pacific
MMR,2014,4.39346027,2.01199841499329,47.7168930939888,8.11076276088656,39.6061303331022,64.994,46.3,4.5349555,425.0,1293.00042298704,,,50681634.0,Lower middle income,East Asia & Pacific
MMR,2013,3.29410386,1.84381175041199,48.2399603707655,7.9996001920824,40.2403601786831,64.617,48.1,4.335717,425.0,1199.09561597055,,,50262658.0,Lower middle income,East Asia & Pacific
MMR,2012,2.5793314,1.58642876148224,48.9034909828251,7.95232298511585,40.9511679977092,64.251,50.0,4.136479,425.0,1202.6658960055,,,49837446.0,Lower middle income,East Asia & Pacific
MMR,2011,2.06551504,0.787440001964569,49.6180713857605,7.91491562881492,41.7031557569456,63.859,52.1,3.9372408,425.0,1213.62898703376,,,49419820.0,Lower middle income,East Asia & Pacific
MMR,2010,2.08368421,0.787440001964569,50.3522749835262,7.88557846990889,42.4666965136173,63.479,54.2,3.7380025,425.0,1010.53417343401,,,49024382.0,Lower middle income,East Asia & Pacific
MMR,2009,2.30063438,0.787440001964569,51.0971909384398,7.86777325735984,43.2294176810799,63.095,56.4,3.6392972,425.0,758.442935789255,,,48660459.0,Lower middle income,East Asia & Pacific
MMR,2008,2.24654627,0.787440001964569,51.9331393368263,7.87875488327211,44.0543844535542,56.364,70.8,3.5405922,425.0,658.442487229705,,,48390793.0,Lower middle income,East Asia & Pacific
MMR,2007,2.15582204,0.787440001964569,52.7788438336245,7.90080981125949,44.878034022365,62.367,60.8,3.441887,425.0,419.375780725042,,,48125043.0,Lower middle income,East Asia & Pacific
MMR,2006,2.39884496,0.787440001964569,53.5569485953781,7.91217897738849,45.6447696179896,62.026,62.9,3.3431816,425.0,303.495087119254,,,47785135.0,Lower middle income,East Asia & Pacific
MMR,2005,2.48261595,0.787440001964569,54.3329324573011,7.92381806799875,46.4091143893024,61.72,65.0,3.2444766,425.0,252.685193060728,,,47438365.0,Lower middle income,East Asia & Pacific
MMR,2004,2.46972823,0.787440001964569,55.0806514558901,7.93162514364774,47.1490263122424,61.443,66.9,3.1622221,425.0,224.508811413327,,,47068772.0,Lower middle income,East Asia & Pacific
MMR,2003,2.53689265,0.787440001964569,55.7675617214783,7.93134906830573,47.8362126531726,61.196,68.8,3.0799677,425.0,224.292688912409,,,46667192.0,Lower middle income,East Asia & Pacific
MMR,2002,2.74706364,0.787440001964569,56.4403415340296,7.92394735446748,48.5163941795622,60.925,70.5,2.9977136,425.0,146.598390364449,,,46232653.0,Lower middle income,East Asia & Pacific
MMR,2001,2.28925514,0.787440001964569,57.2352074018873,7.91680008310552,49.3184073187818,60.64,72.3,2.9154592,425.0,141.525660705722,,,45771139.0,Lower middle income,East Asia & Pacific
MMR,2000,2.12591195,0.787440001964569,58.2217539588067,7.91244997277546,50.3093039860312,60.357,73.9,2.8332047,425.0,196.619580625284,,,45290841.0,Lower middle income,East Asia & Pacific
NLD,2022,10.10068321,5.05201101303101,54.4455963721084,30.7366593892216,23.7089369828868,81.6146341463415,3.5,12.669947,519.63464,59123.318556487,184.107484252682,24.1995532390171,17700982.0,High income,Europe & Central Asia
NLD,2021,11.12490749,5.50609016418457,54.1991252368432,30.318339068697,23.8807861681462,81.309756097561,3.5,12.669947,519.63464,60141.9880911492,163.154842689698,25.1515899276541,17533044.0,High income,Europe & Central Asia
NLD,2020,11.22355747,5.42381000518799,53.8223735345247,29.7959991452303,24.0263743892943,81.3585365853659,3.5,12.58,519.63464,53467.9277413737,152.233230409706,25.419278032195,17441500.0,High income,Europe & Central Asia
NLD,2019,10.14039612,5.15986013412476,53.5125012921873,29.2669350875926,24.2455662045947,82.1121951219512,3.5,12.45,529.6234,53554.9007491475,160.676671884999,24.1193009603901,17344874.0,High income,Europe & Central Asia
NLD,2018,10.01993561,5.35764980316162,53.2595764421941,28.7377137071412,24.521862735053,81.8121951219512,3.5,12.32,529.6234,53955.0770024266,163.559146573044,23.9575090216481,17231624.0,High income,Europe & Central Asia
NLD,2017,10.1082983,5.17509984970093,52.9840892509348,28.1800289156454,24.8040603352893,81.7609756097561,3.5,12.25,530.0,49513.6817346384,159.646059656847,23.9046907483542,17131296.0,High income,Europe & Central Asia
NLD,2016,10.05679512,5.47959995269775,52.6972672445206,27.6296531011589,25.0676141433617,81.5609756097561,3.5,12.18,536.4178,46808.5291492503,150.96552921165,24.2777102787517,17030314.0,High income,Europe & Central Asia
NLD,2015,10.32393837,5.34815979003906,52.4272622166642,27.0660399064305,25.3612223102337,81.509756097561,3.5,12.14,536.4178,45793.8135434697,160.325812564809,24.6510530267816,16939923.0,High income,Europe & Central Asia
NLD,2014,10.56703758,5.458899974823,52.0149611855016,26.3783103912385,25.6366507942632,81.7073170731707,3.5,12.09,536.4178,53457.2234864322,151.715891056501,25.4138134792751,16865008.0,High income,Europe & Central Asia
NLD,2013,10.58363628,5.52655982971191,51.4289591698403,25.5614595271364,25.8674996427039,81.3048780487805,3.6,12.07,536.4178,52602.2860520766,150.651850226949,25.591112540135,16804432.0,High income,Europe & Central Asia
NLD,2012,10.53898716,5.4102201461792,50.6460351411108,24.6155460407426,26.0304891003682,81.1048780487805,3.6,12.02,536.4178,50473.9442002689,149.393223058131,25.8184044531411,16754962.0,High income,Europe & Central Asia
NLD,2011,10.23357868,5.46303987503052,49.6322091919466,23.5375719227291,26.0946372692176,81.2048780487805,3.7,11.96,536.4178,54701.7728030611,141.757099325776,25.5644324121626,16693074.0,High income,Europe & Central Asia
NLD,2010,10.15508747,5.48908996582031,48.9390840593512,22.756509778921,26.1825742804302,80.7024390243902,3.8,11.98,536.4178,51305.7338533973,130.081707935343,26.0868212907179,16615394.0,High income,Europe & Central Asia
NLD,2009,9.9929266,5.43156003952026,48.6378733180059,22.2854105685432,26.3524627494628,80.5487804878049,3.9,11.94,536.4178,53172.0261581418,115.109660363107,25.7776832711017,16530388.0,High income,Europe & Central Asia
NLD,2008,9.27660465,5.02904987335205,48.3834903176158,21.8192378010297,26.5642525165862,80.2512195121951,4.0,11.91,536.4178,58246.7026905874,130.152049980117,23.3458058433991,16445593.0,High income,Europe & Central Asia
NLD,2007,9.05292606,4.88682985305786,48.2541352334204,21.4291667884644,26.824968444956,80.0975609756098,4.1,11.99,536.4178,52100.7996285947,129.798241740597,23.0999959857091,16381696.0,High income,Europe & Central Asia
NLD,2006,9.08055115,5.04402017593384,48.2136628287853,21.0965694089652,27.1170934198201,79.6975609756098,4.3,11.89,536.4178,45123.5432406426,127.195613539333,23.0747101000266,16346101.0,High income,Europe & Central Asia
NLD,2005,9.09666824,5.10939979553223,48.1687259592709,20.7710174543626,27.3977085049083,79.3463414634146,4.4,11.79,536.4178,42165.396168388,122.255849523252,22.1894988808979,16319868.0,High income,Europe & Central Asia
NLD,2004,9.1107645,5.06297016143799,48.0486896030983,20.451373683529,27.5973159195692,79.0951219512195,4.6,11.79,536.4178,40611.3414353091,116.958160026939,22.4106566736836,16281779.0,High income,Europe & Central Asia
NLD,2003,9.05657101,5.0404200553894,47.8837208072943,20.2004582350422,27.683262572252,78.4926829268293,4.8,11.79,536.4178,35896.7504630706,111.30450319576,22.8078795729665,16225302.0,High income,Europe & Central Asia
NLD,2002,8.64913177,4.80590009689331,47.778007873293,20.0515033681438,27.7265045051492,78.2926829268293,4.9,11.79,536.4178,29446.5330872868,112.750024358671,22.0454920550963,16148929.0,High income,Europe & Central Asia
NLD,2001,8.05945873,4.69964981079102,47.7234584540489,19.9700984413076,27.7533600127413,78.190243902439,5.0,11.79,536.4178,26955.7128032278,119.47546387654,20.9466580803866,16046180.0,High income,Europe & Central Asia
NLD,2000,7.7069602,4.58512020111084,47.5997257745678,19.8975908700763,27.7021349044915,77.9878048780488,5.1,11.79,536.4178,26225.1697734149,125.667030082421,20.5466274207138,15925513.0,High income,Europe & Central Asia
NZL,2022,10.02858067,5.23012018203735,54.0514976005096,25.3359151073215,28.7155824931881,81.9585365853658,4.1,12.882998,519.7484,48216.5095836302,54.0869189811484,21.1094093703102,5117200.0,High income,East Asia & Pacific
NZL,2021,10.0194025,5.54822015762329,53.6270499933275,24.6518873584196,28.9751626349079,82.2073170731707,4.2,12.882998,519.7484,49624.1816729553,48.5496455680671,21.0983207009442,5111300.0,High income,East Asia & Pacific
NZL,2020,10.05994129,5.65149021148682,52.9981652964501,23.8994183292415,29.0987469672086,82.2560975609756,4.2,12.94,519.7484,41785.6922905898,43.9821702968365,20.4690968072392,5090200.0,High income,East Asia & Pacific
NZL,2019,9.50996971,5.17797994613647,52.5965964272569,23.3497385674397,29.2468578598172,82.0560975609756,4.3,13.037499,517.16144,42747.2099299966,54.4644432407336,18.8662075369496,4979200.0,High income,East Asia & Pacific
NZL,2018,9.03810501,5.19308996200562,52.3710857473679,22.9438718100433,29.4272139373247,81.7073170731707,4.4,13.134999,517.16144,43228.6976473771,55.7991723633371,18.23348237761,4900600.0,High income,East Asia & Pacific
NZL,2017,8.9698782,5.28000020980835,52.257834938067,22.6385427078457,29.6192922302213,81.8585365853659,4.5,13.2325,517.0,42913.186956185,54.1902285329041,17.9197451878758,4813600.0,High income,East Asia & Pacific
NZL,2016,9.24379444,5.50559997558594,52.307552633679,22.4064082834941,29.9011443501849,81.6585365853659,4.6,13.33,541.71967,40070.8956577431,52.4622545207973,18.1425207383631,4714100.0,High income,East Asia & Pacific
NZL,2015,9.28344345,5.70734977722168,52.5174780979885,22.19947581423,30.3180022837585,81.6124390243903,4.7,13.23,541.71967,38639.3501941427,54.8882719844008,18.4943440995783,4609400.0,High income,East Asia & Pacific
NZL,2014,9.40168381,5.80853986740112,52.7543470643702,21.9495465903295,30.8048004740407,81.4568292682927,4.8,13.28,541.71967,44578.2253868016,55.1481464694951,18.7730480966135,4516500.0,High income,East Asia & Pacific
NZL,2013,9.36019325,5.88855981826782,52.7030093022296,21.5103919586934,31.1926173435362,81.4048780487805,4.9,13.33,541.71967,42977.388040868,56.0161857755899,18.7437982448227,4442100.0,High income,East Asia & Pacific
NZL,2012,9.65163612,6.53085327148438,52.2425741120968,20.8469164498031,31.3956576622937,81.4073170731707,5.0,13.38,541.71967,39974.2997334925,57.0218029003099,19.3835232236292,4408100.0,High income,East Asia & Pacific
NZL,2011,9.51987362,6.55125284194946,51.638047175897,20.1578640618866,31.4801831140104,81.1560975609756,5.1,13.39,541.71967,38388.5280906616,59.2390743087828,19.5836267192414,4384000.0,High income,East Asia & Pacific
NZL,2010,9.59277534,6.59741258621216,51.1623907332559,19.6257473951267,31.5366433381292,80.9048780487805,5.2,13.376,541.71967,33676.7741239925,58.2516155049129,19.7012914203657,4350700.0,High income,East Asia & Pacific
NZL,2009,9.62076378,6.54333829879761,50.8301336353722,19.2389924605967,31.5911411747756,80.7024390243902,5.2,13.362,541.71967,28209.3623271229,55.1457230053472,19.7795241550742,4302600.0,High income,East Asia & Pacific
NZL,2008,9.12382889,6.54333829879761,50.6047098354443,18.9451589272481,31.6595509081961,80.3512195121951,5.3,13.348,541.71967,31252.9625640673,64.4087304520448,19.7871239559465,4259800.0,High income,East Asia & Pacific
NZL,2007,8.32904434,6.54333829879761,50.4429979608737,18.6808900919833,31.7621078688904,80.1512195121951,5.3,13.334,541.71967,32479.9817381467,58.4251605749091,18.428481890793,4223800.0,High income,East Asia & Pacific
NZL,2006,8.63841629,6.54333829879761,50.3686450148658,18.3835244892547,31.9851205256111,80.0487804878049,5.4,13.32,541.71967,26654.5932018985,59.6032650403479,18.3612009023046,4184600.0,High income,East Asia & Pacific
NZL,2005,8.27334881,6.54333829879761,50.5037483038793,18.0933255033569,32.4104228005224,79.8512195121951,5.5,13.2699995,541.71967,27751.0654708859,58.0187434407163,17.9474275333411,4133900.0,High income,East Asia & Pacific
NZL,2004,7.90090561,6.54333829879761,50.847736601215,17.9141789860523,32.9335576151628,79.5487804878049,5.5,13.219999,541.71967,25420.234882944,58.7995522745359,17.0698568184318,4087500.0,High income,East Asia & Pacific
NZL,2003,7.72169256,6.54333829879761,51.3493361554743,17.8932482081008,33.4560879473735,79.1463414634146,5.7,13.17,541.71967,21913.7081719961,57.914769345753,16.8073798286529,4027200.0,High income,East Asia & Pacific
NZL,2002,7.90045929,6.54333829879761,51.9651555848397,17.9791501574303,33.9860054274095,78.8463414634146,5.8,13.12,541.71967,16874.1874918196,62.6559945554479,16.7597517402594,3948500.0,High income,East Asia & Pacific
NZL,2001,7.5789361,6.54333829879761,52.4848880657864,18.0351793804176,34.4497086853688,78.6926829268293,5.9,13.07,541.71967,13882.8568268586,67.2338243520418,16.8974143824974,3880500.0,High income,East Asia & Pacific
NZL,2000,7.4700222,6.54333829879761,52.7172966382163,17.9566040126047,34.7606926256116,78.6365853658537,6.0,12.8029995,541.71967,13641.1027183822,68.5169268768932,17.0904296597936,3857700.0,High income,East Asia & Pacific
NIC,2022,8.95364857,3.79476308822632,53.5775290251537,8.04649683359885,45.5310321915548,74.463,10.7,9.93302,391.99045,2325.16737851871,115.339373850037,13.7345461864414,6730654.0,Lower middle income,Latin America & Caribbean
NIC,2021,9.59249973,4.08665704727173,54.3648388491391,7.97132070597544,46.3935181431637,70.478,11.1,9.93302,391.99045,2128.60980633198,106.695198216544,15.3939705826185,6644741.0,Lower middle income,Latin America & Caribbean
NIC,2020,8.58996105,4.58156108856201,55.2388559468015,8.01141792691136,47.2274380198901,70.766,11.6,9.790079,391.99045,1931.61515811642,88.9059314094675,15.1740939400062,6565267.0,Lower middle income,Latin America & Caribbean
NIC,2019,8.50037098,4.59991979598999,56.0113131029246,7.98069919576774,48.0306139071568,73.764,12.1,9.633654,391.99045,1958.62132892996,94.04228104628,15.2132358884868,6483657.0,Lower middle income,Latin America & Caribbean
NIC,2018,8.4993515,3.57310891151428,56.6166527426414,7.84294580495304,48.7737069376884,73.879,12.7,9.477228,391.99045,2035.16750115975,93.9849825299035,14.8026219743642,6400080.0,Lower middle income,Latin America & Caribbean
NIC,2017,8.32754421,4.35767984390259,57.1888758345376,7.70503426497601,49.4838415695616,73.389,13.3,9.320803,392.0,2182.61875100395,96.3799845515111,14.4105435937047,6316231.0,Lower middle income,Latin America & Caribbean
NIC,2016,8.04877567,4.081130027771,57.7782531320644,7.57307728332494,50.2051758487395,73.18,13.9,9.164377,392.0,2131.68828465802,93.8137226799488,14.4611201253876,6232666.0,Lower middle income,Latin America & Caribbean
NIC,2015,7.96303272,4.07843017578125,58.4227991763294,7.43869422505744,50.984104951272,72.899,14.6,9.007952,392.0,2074.45446460028,98.1935940317566,14.0523486728769,6149417.0,Lower middle income,Latin America & Caribbean
NIC,2014,7.97716141,4.08329010009766,59.1180966549615,7.30803247781288,51.8100641771487,72.792,15.3,8.824556,392.0,1958.36966453366,106.698054169382,14.2796924802936,6066492.0,Lower middle income,Latin America & Caribbean
NIC,2013,7.63869238,4.48424005508423,59.8943184475099,7.21231838070744,52.6820000668025,72.551,16.0,8.641161,392.0,1835.43436443315,110.984830349613,13.7620659303426,5983845.0,Lower middle income,Latin America & Caribbean
NIC,2012,7.48836899,4.48424005508423,60.7923863166663,7.16844012839876,53.6239461882675,72.435,16.8,8.457766,392.0,1784.69212752824,115.177847761832,13.5685281439395,5901287.0,Lower middle income,Latin America & Caribbean
NIC,2011,7.44982004,4.48424005508423,61.8063368356308,7.15731642413076,54.6490204115,72.033,17.6,8.27437,392.0,1679.71034177231,111.827613581407,13.5987444224434,5819051.0,Lower middle income,Latin America & Caribbean
NIC,2010,7.71019173,4.48424005508423,62.8894902643049,7.1574336739445,55.7320565903604,71.761,18.5,8.090975,392.0,1526.56185349171,100.36406988431,14.0976840664628,5737450.0,Lower middle income,Latin America & Caribbean
NIC,2009,7.68584394,2.42200994491577,64.0300059503856,7.15789052450387,56.8721154258817,71.499,19.4,7.945337,392.0,1467.08019633408,86.9939747972345,14.49781090224,5656601.0,Lower middle income,Latin America & Caribbean
NIC,2008,7.16700697,2.42200994491577,65.2625486607333,7.15941042868861,58.1031382320447,71.404,20.4,7.7996993,392.0,1523.68088982295,96.7940851265477,13.8382279680684,5576593.0,Lower middle income,Latin America & Caribbean
NIC,2007,6.95643044,2.42200994491577,66.5780733917154,7.16157086148905,59.4165025302264,71.197,21.4,7.654062,392.0,1350.38954614622,93.0252426050193,14.0181524778936,5497243.0,Lower middle income,Latin America & Caribbean
NIC,2006,6.35756445,2.42200994491577,67.9597654389063,7.16481298436187,60.7949524545444,70.958,22.5,7.5084243,392.0,1248.17675959909,87.3096147696865,15.1660243356502,5418855.0,Lower middle income,Latin America & Caribbean
