Country,ISO3,Year,Health_Expenditure,Education_Expenditure,Dependency_Ratio,Dependency_Ratio_Old,Dependency_Ratio_Young,Life_Expectancy,Mortality_Rate,average_schooling,test_scores,GDP_percapita,Population,income_level,log_GDP_percapita
Nigeria,NGA,2004,4.63368416,,88.4323064270027,5.68471937886517,82.7475870481375,49.148,86.4,5.265448,,962.48104194733,141057045,Lower middle income,6.869514369289859
Nigeria,NGA,2005,4.46591949,,88.7013602682499,5.68764901079681,83.0137112574531,49.538,83.7,5.4882483,,1211.37703504386,145017253,Lower middle income,7.099513036998704
Nigeria,NGA,2006,4.25775146,,89.0370331032741,5.69283260905037,83.3442004942238,49.876,81.2,5.711049,,1599.53891556365,149077334,Lower middle income,7.37747068892396
Nigeria,NGA,2007,3.90997243,,89.3717479065226,5.70032738903982,83.6714205174828,50.381,79.0,5.9338493,,1815.52697545827,153267261,Lower middle income,7.504131049162221
Nigeria,NGA,2008,3.69581532,,89.7010850655611,5.71115234886325,83.9899327166978,50.748,77.1,6.15665,,2154.10543545364,157595014,Lower middle income,7.6751308051969565
Nigeria,NGA,2009,3.5801971,,90.01512867819,5.72407664741991,84.2910520307701,51.08,75.4,6.194741,,1820.48633854782,162049464,Lower middle income,7.506858963356526
Nigeria,NGA,2010,3.29653287,0.496685653924942,90.2349884259357,5.73438737643302,84.5006010495027,51.315,74.0,6.2328315,,2202.25672957344,166642886,Lower middle income,7.697237899757034
Nigeria,NGA,2011,3.32077932,0.564658761024475,90.3493899125583,5.7373793132556,84.6120105993026,51.49,73.0,6.270922,,2418.41316975875,171379598,Lower middle income,7.79086688909992
Nigeria,NGA,2012,3.35984254,0.549233078956604,90.3779963318547,5.72972745433616,84.6482688775186,51.688,72.0,6.3090134,,2633.19734671361,176200625,Lower middle income,7.875954107965085
Nigeria,NGA,2013,3.4206934,0.534206748008728,90.2972750019224,5.70474828317801,84.5925267187444,51.827,71.4,6.347104,,2872.79083379398,181049443,Lower middle income,7.963039252219641
Nigeria,NGA,2014,3.34840417,0.470742553472519,90.092940117399,5.667599995198,84.425340122201,51.94,70.8,6.563106,,3088.72131316169,185896915,Lower middle income,8.035512469736158
Nigeria,NGA,2015,3.58194995,0.436954915523529,89.7206263682148,5.63524212141292,84.0853842468019,51.939,70.2,6.779108,,2585.73360671797,190671878,Lower middle income,7.857764540382057
Nigeria,NGA,2016,3.64773679,0.393045634031296,89.0622854601106,5.60624840955718,83.4560370505534,52.189,69.5,6.99511,,2070.4127339595,195443700,Lower middle income,7.635503254770424
Nigeria,NGA,2017,3.74762511,0.396354019641876,88.1255756898501,5.57498452450049,82.5505911653496,52.397,68.6,6.957065,325.0,1876.34027111773,200254579,Lower middle income,7.53707849431141
Nigeria,NGA,2018,3.09069347,0.419998496770859,87.0562828519935,5.54899709603716,81.5072857559563,52.669,67.4,6.91902,309.02496,2057.87944554011,204938755,Lower middle income,7.629431336223453
Nigeria,NGA,2019,2.98547053,0.358478993177414,85.8794318634782,5.52969938893295,80.3497324745452,53.009,66.1,7.19197,,2265.15520863056,209485641,Lower middle income,7.725398560351123
Nigeria,NGA,2020,3.38063431,0.359637647867203,84.5258373117038,5.50129019490674,79.024547116797,53.072,64.7,7.38897,309.02496,2019.65706326224,213996181,Lower middle income,7.610683005320323
Nigeria,NGA,2021,4.07625723,0.381919115781784,83.1000083234404,5.47531059277357,77.6246977306668,53.455,63.2,7.58597,,2017.27486481527,218529286,Lower middle income,7.609502802747715
Nigeria,NGA,2022,4.27090406,0.348516702651978,81.687287853566,5.46504862743235,76.2222392261337,54.079,61.6,7.58597,,2139.37478476974,223150896,Lower middle income,7.668268908680175
Nigeria,NGA,2023,,,80.2464063402127,5.45815496679884,74.7882513734139,,,,,,227882945,Lower middle income,
Nigeria,NGA,2024,,,78.7709744526654,5.45012289763752,73.3208515550278,,,,,,232679478,Lower middle income,
Nigeria,NGA,2025,,,77.2712069555623,5.44140442676899,71.8298025287933,,,,,,237527782,Lower middle income,
Nigeria,NGA,2026,,,75.7699481903452,5.43472756958815,70.3352206207571,,,,,,242431832,Lower middle income,
Nigeria,NGA,2027,,,74.2915305597533,5.43175475100928,68.859775808744,,,,,,247374263,Lower middle income,
Nigeria,NGA,2028,,,72.863925848287,5.43289480070285,67.4310310475841,,,,,,252346128,Lower middle income,
Nigeria,NGA,2029,,,71.4856384499443,5.43748562985409,66.0481528200902,,,,,,257352638,Lower middle income,
Nigeria,NGA,2030,,,70.1776459185872,5.44662899033907,64.7310169282482,,,,,,262380970,Lower middle income,
Nigeria,NGA,2031,,,68.9889306249386,5.4623705179337,63.5265601070049,,,,,,267421074,Lower middle income,
Nigeria,NGA,2032,,,67.934587492763,5.4857052277077,62.4488822650553,,,,,,272483642,Lower middle income,
Nigeria,NGA,2033,,,66.993675631951,5.51693015121713,61.4767454807338,,,,,,277555115,Lower middle income,
Nigeria,NGA,2034,,,66.1584125295761,5.55650840512976,60.6019041244463,,,,,,282622397,Lower middle income,
Nigeria,NGA,2035,,,65.4279730522494,5.60463207446594,59.8233409777835,,,,,,287685763,Lower middle income,
Nigeria,NGA,2036,,,64.7341136736608,5.66122099079113,59.0728926828697,,,,,,292739396,Lower middle income,
Nigeria,NGA,2037,,,64.0252107257846,5.72534951085248,58.2998612149321,,,,,,297773244,Lower middle income,
Nigeria,NGA,2038,,,63.3047936185268,5.79675887005289,57.5080347484739,,,,,,302782358,Lower middle income,
Nigeria,NGA,2039,,,62.5918911833712,5.87835884344263,56.7135323399286,,,,,,307764756,Lower middle income,
Nigeria,NGA,2040,,,61.8943377723538,5.97192425305815,55.9224135192956,,,,,,312710416,Lower middle income,
Nigeria,NGA,2041,,,61.1940371909405,6.07392179813086,55.1201153928096,,,,,,317607244,Lower middle income,
Nigeria,NGA,2042,,,60.4968697615361,6.18232854051663,54.3145412210195,,,,,,322450309,Lower middle income,
Nigeria,NGA,2043,,,59.8086272237898,6.29745067286563,53.5111765509242,,,,,,327243939,Lower middle income,
Nigeria,NGA,2044,,,59.1150170523294,6.41406718966497,52.7009498626644,,,,,,331983358,Lower middle income,
Nigeria,NGA,2045,,,58.4127693012357,6.52716835030311,51.8856009509326,,,,,,336662502,Lower middle income,
Nigeria,NGA,2046,,,57.7078206274858,6.63642245427804,51.0713981732078,,,,,,341281763,Lower middle income,
Nigeria,NGA,2047,,,56.9965157881695,6.74196571222949,50.25455007594,,,,,,345844009,Lower middle income,
Nigeria,NGA,2048,,,56.2882729432746,6.84568094908497,49.4425919941896,,,,,,350347769,Lower middle income,
Nigeria,NGA,2049,,,55.5831492537377,6.94335411007645,48.6397951436612,,,,,,354792425,Lower middle income,
Nigeria,NGA,2050,,,54.8750111849091,7.03065663712333,47.8443545477858,,,,,,359185556,Lower middle income,
Nicaragua,NIC,2000,5.23883677,3.00160002708435,78.045426702172,6.27997181125451,71.7654548909175,66.36,30.8,6.8503585,,1017.3124434882,5022633,Lower middle income,6.924919569601626
Nicaragua,NIC,2001,5.48459768,,76.2627403429759,6.44379005716265,69.8189502858133,67.028,29.2,6.952844,,1051.874235891,5087825,Lower middle income,6.958328838519138
Nicaragua,NIC,2002,5.73315859,2.39101004600525,74.4910277838672,6.6140383392362,67.876989444631,67.95,27.6,7.05533,,1014.3339042591,5149909,Lower middle income,6.921987424086836
Nicaragua,NIC,2003,6.08317614,2.42200994491577,72.7501380751168,6.78759372698057,65.9625443481363,68.749,26.2,7.1578155,,1021.35216668794,5210963,Lower middle income,6.9288826819909675
Nicaragua,NIC,2004,6.05740356,,71.0839597269489,6.96160783319993,64.122351893749,69.51,24.9,7.260301,,1098.62118662335,5272912,Lower middle income,7.001811205833934
Nicaragua,NIC,2005,6.22468948,,69.4687250377982,7.10787097281765,62.3608540649806,70.374,23.6,7.362787,,1183.30217305152,5342105,Lower middle income,7.076064260822124
Nicaragua,NIC,2006,6.35756445,,67.9597654389063,7.16481298436187,60.7949524545444,70.958,22.5,7.5084243,,1248.17675959909,5418855,Lower middle income,7.129439173194326
Nicaragua,NIC,2007,6.95643044,,66.5780733917154,7.16157086148905,59.4165025302264,71.197,21.4,7.654062,,1350.38954614622,5497243,Lower middle income,7.208148382510055
Nicaragua,NIC,2008,7.16700697,,65.2625486607333,7.15941042868861,58.1031382320447,71.404,20.4,7.7996993,,1523.68088982295,5576593,Lower middle income,7.328884324441516
Nicaragua,NIC,2009,7.68584394,,64.0300059503856,7.15789052450387,56.8721154258817,71.499,19.4,7.945337,,1467.08019633408,5656601,Lower middle income,7.291029443543199
Nicaragua,NIC,2010,7.71019173,4.48424005508423,62.8894902643049,7.1574336739445,55.7320565903604,71.761,18.5,8.090975,,1526.56185349171,5737450,Lower middle income,7.330773331165171
Nicaragua,NIC,2011,7.44982004,,61.8063368356308,7.15731642413076,54.6490204115,72.033,17.6,8.27437,,1679.71034177231,5819051,Lower middle income,7.426376641920304
Nicaragua,NIC,2012,7.48836899,,60.7923863166663,7.16844012839876,53.6239461882675,72.435,16.8,8.457766,,1784.69212752824,5901287,Lower middle income,7.487001201762556
Nicaragua,NIC,2013,7.63869238,,59.8943184475099,7.21231838070744,52.6820000668025,72.551,16.0,8.641161,,1835.43436443315,5983845,Lower middle income,7.5150364433398265
Nicaragua,NIC,2014,7.97716141,4.08329010009766,59.1180966549615,7.30803247781288,51.8100641771487,72.792,15.3,8.824556,,1958.36966453366,6066492,Lower middle income,7.579867602274456
Nicaragua,NIC,2015,7.96303272,4.07843017578125,58.4227991763294,7.43869422505744,50.984104951272,72.899,14.6,9.007952,,2074.45446460028,6149417,Lower middle income,7.637453489471896
Nicaragua,NIC,2016,8.04877567,4.081130027771,57.7782531320644,7.57307728332494,50.2051758487395,73.18,13.9,9.164377,,2131.68828465802,6232666,Lower middle income,7.664669566649792
Nicaragua,NIC,2017,8.32754421,4.35767984390259,57.1888758345376,7.70503426497601,49.4838415695616,73.389,13.3,9.320803,392.0,2182.61875100395,6316231,Lower middle income,7.688280696773741
Nicaragua,NIC,2018,8.4993515,3.57310891151428,56.6166527426414,7.84294580495304,48.7737069376884,73.879,12.7,9.477228,391.99045,2035.16750115975,6400080,Lower middle income,7.618333404641612
Nicaragua,NIC,2019,8.50037098,4.59991979598999,56.0113131029246,7.98069919576774,48.0306139071568,73.764,12.1,9.633654,,1958.62132892996,6483657,Lower middle income,7.579996101113012
Nicaragua,NIC,2020,8.58996105,4.58156108856201,55.2388559468015,8.01141792691136,47.2274380198901,70.766,11.6,9.790079,391.99045,1931.61515811642,6565267,Lower middle income,7.566111801409277
Nicaragua,NIC,2021,9.59249973,4.08665704727173,54.3648388491391,7.97132070597544,46.3935181431637,70.478,11.1,9.93302,,2128.60980633198,6644741,Lower middle income,7.663224372536095
Nicaragua,NIC,2022,8.95364857,3.79476308822632,53.5775290251537,8.04649683359885,45.5310321915548,74.463,10.7,9.93302,,2325.16737851871,6730654,Lower middle income,7.751547306190981
Nicaragua,NIC,2023,,,52.8658369386387,8.22309820887712,44.6427387297616,,,,,,6823613,Lower middle income,
Nicaragua,NIC,2024,,,52.1895509332864,8.42154948095744,43.768001452329,,,,,,6916140,Lower middle income,
Nicaragua,NIC,2025,,,51.538589293453,8.63398840370604,42.904600889747,,,,,,7007502,Lower middle income,
Nicaragua,NIC,2026,,,50.9201085502687,8.85685815783508,42.0632503924336,,,,,,7097329,Lower middle income,
Nicaragua,NIC,2027,,,50.3409162947925,9.09080828409126,41.2501080107013,,,,,,7185722,Lower middle income,
Nicaragua,NIC,2028,,,49.8053352618885,9.3384694640741,40.4668657978144,,,,,,7272686,Lower middle income,
Nicaragua,NIC,2029,,,49.3156708880744,9.6013063791507,39.7143645089237,,,,,,7358005,Lower middle income,
Nicaragua,NIC,2030,,,48.871838555262,9.88042004823689,38.9914185070251,,,,,,7441603,Lower middle income,
Nicaragua,NIC,2031,,,48.4756989812602,10.1764259308485,38.2992730504117,,,,,,7523767,Lower middle income,
Nicaragua,NIC,2032,,,48.1321783103991,10.4905211239072,37.6416571864919,,,,,,7604395,Lower middle income,
Nicaragua,NIC,2033,,,47.8489112599766,10.8236493048493,37.0252619551273,,,,,,7683393,Lower middle income,
Nicaragua,NIC,2034,,,47.6236743689099,11.1750275288447,36.4486468400653,,,,,,7760891,Lower middle income,
Nicaragua,NIC,2035,,,47.4474836083834,11.54320146787,35.9042821405133,,,,,,7836703,Lower middle income,
Nicaragua,NIC,2036,,,47.3220411328403,11.9294399488689,35.3926011839715,,,,,,7910787,Lower middle income,
Nicaragua,NIC,2037,,,47.2472236516658,12.3340323773584,34.9131912743075,,,,,,7983288,Lower middle income,
Nicaragua,NIC,2038,,,47.2145941448535,12.7577583395845,34.4568358052691,,,,,,8054135,Lower middle income,
Nicaragua,NIC,2039,,,47.2101600363759,13.1998521910288,34.0103078453472,,,,,,8122957,Lower middle income,
Nicaragua,NIC,2040,,,47.2309680852403,13.656759482475,33.5742086027652,,,,,,8189914,Lower middle income,
Nicaragua,NIC,2041,,,47.2874030183084,14.1300083232304,33.1573946950781,,,,,,8255157,Lower middle income,
Nicaragua,NIC,2042,,,47.3811886529603,14.6215748816356,32.7596137713247,,,,,,8318520,Lower middle income,
Nicaragua,NIC,2043,,,47.5106628292803,15.128966106021,32.3816967232593,,,,,,8380006,Lower middle income,
Nicaragua,NIC,2044,,,47.6791803319709,15.6546948598742,32.0244854720967,,,,,,8439716,Lower middle income,
Nicaragua,NIC,2045,,,47.8859858556969,16.2001121116229,31.685873744074,,,,,,8497615,Lower middle income,
Nicaragua,NIC,2046,,,48.1246584100908,16.7604877193882,31.3641706907026,,,,,,8553411,Lower middle income,
Nicaragua,NIC,2047,,,48.3946158993135,17.3373172906125,31.057298608701,,,,,,8607278,Lower middle income,
Nicaragua,NIC,2048,,,48.690956352505,17.9304182115807,30.7605381409243,,,,,,8659284,Lower middle income,
Nicaragua,NIC,2049,,,49.013293764931,18.5397151526745,30.4735786122565,,,,,,8708924,Lower middle income,
Nicaragua,NIC,2050,,,49.3651695005024,19.1678332759908,30.1973362245116,,,,,,8756430,Lower middle income,
Netherlands,NLD,2000,7.7069602,4.58512020111084,47.5997257745678,19.8975908700763,27.7021349044915,77.9878048780488,5.1,11.79,,26225.1697734149,15925513,High income,10.174474906967658
Netherlands,NLD,2001,8.05945873,4.69964981079102,47.7234584540489,19.9700984413076,27.7533600127413,78.190243902439,5.0,11.79,,26955.7128032278,16046180,High income,10.20195053172933
Netherlands,NLD,2002,8.64913177,4.80590009689331,47.778007873293,20.0515033681438,27.7265045051492,78.2926829268293,4.9,11.79,,29446.5330872868,16148929,High income,10.290331460156297
Netherlands,NLD,2003,9.05657101,5.0404200553894,47.8837208072943,20.2004582350422,27.683262572252,78.4926829268293,4.8,11.79,,35896.7504630706,16225302,High income,10.48840205403051
Netherlands,NLD,2004,9.1107645,5.06297016143799,48.0486896030983,20.451373683529,27.5973159195692,79.0951219512195,4.6,11.79,,40611.3414353091,16281779,High income,10.611802652277348
Netherlands,NLD,2005,9.09666824,5.10939979553223,48.1687259592709,20.7710174543626,27.3977085049083,79.3463414634146,4.4,11.79,,42165.396168388,16319868,High income,10.649355167633713
Netherlands,NLD,2006,9.08055115,5.04402017593384,48.2136628287853,21.0965694089652,27.1170934198201,79.6975609756098,4.3,11.89,,45123.5432406426,16346101,High income,10.71715941235824
Netherlands,NLD,2007,9.05292606,4.88682985305786,48.2541352334204,21.4291667884644,26.824968444956,80.0975609756098,4.1,11.99,,52100.7996285947,16381696,High income,10.860935575581351
Netherlands,NLD,2008,9.27660465,5.02904987335205,48.3834903176158,21.8192378010297,26.5642525165862,80.2512195121951,4.0,11.91,,58246.7026905874,16445593,High income,10.972442763655584
Netherlands,NLD,2009,9.9929266,5.43156003952026,48.6378733180059,22.2854105685432,26.3524627494628,80.5487804878049,3.9,11.94,,53172.0261581418,16530388,High income,10.881287712940686
Netherlands,NLD,2010,10.15508747,5.48908996582031,48.9390840593512,22.756509778921,26.1825742804302,80.7024390243902,3.8,11.98,536.4178,51305.7338533973,16615394,High income,10.845557795934335
Netherlands,NLD,2011,10.23357868,5.46303987503052,49.6322091919466,23.5375719227291,26.0946372692176,81.2048780487805,3.7,11.96,,54701.7728030611,16693074,High income,10.909651397447254
Netherlands,NLD,2012,10.53898716,5.4102201461792,50.6460351411108,24.6155460407426,26.0304891003682,81.1048780487805,3.6,12.02,,50473.9442002689,16754962,High income,10.829212525681811
Netherlands,NLD,2013,10.58363628,5.52655982971191,51.4289591698403,25.5614595271364,25.8674996427039,81.3048780487805,3.6,12.07,,52602.2860520766,16804432,High income,10.870514858847491
Netherlands,NLD,2014,10.56703758,5.458899974823,52.0149611855016,26.3783103912385,25.6366507942632,81.7073170731707,3.5,12.09,,53457.2234864322,16865008,High income,10.886637052063445
Netherlands,NLD,2015,10.32393837,5.34815979003906,52.4272622166642,27.0660399064305,25.3612223102337,81.509756097561,3.5,12.14,,45793.8135434697,16939923,High income,10.73190428550867
Netherlands,NLD,2016,10.05679512,5.47959995269775,52.6972672445206,27.6296531011589,25.0676141433617,81.5609756097561,3.5,12.18,,46808.5291492503,17030314,High income,10.753820712079664
Netherlands,NLD,2017,10.1082983,5.17509984970093,52.9840892509348,28.1800289156454,24.8040603352893,81.7609756097561,3.5,12.25,530.0,49513.6817346384,17131296,High income,10.810004309045267
Netherlands,NLD,2018,10.01993561,5.35764980316162,53.2595764421941,28.7377137071412,24.521862735053,81.8121951219512,3.5,12.32,529.6234,53955.0770024266,17231624,High income,10.895907071956978
Netherlands,NLD,2019,10.14039612,5.15986013412476,53.5125012921873,29.2669350875926,24.2455662045947,82.1121951219512,3.5,12.45,,53554.9007491475,17344874,High income,10.888462588946103
Netherlands,NLD,2020,11.22355747,5.42381000518799,53.8223735345247,29.7959991452303,24.0263743892943,81.3585365853659,3.5,12.58,519.63464,53467.9277413737,17441500,High income,10.886837271653585
Netherlands,NLD,2021,11.12490749,5.50609016418457,54.1991252368432,30.318339068697,23.8807861681462,81.309756097561,3.5,12.669947,,60141.9880911492,17533044,High income,11.004463513713938
Netherlands,NLD,2022,10.10068321,5.05201101303101,54.4455963721084,30.7366593892216,23.7089369828868,81.6146341463415,3.5,12.669947,,59123.318556487,17700982,High income,10.987380686598927
Netherlands,NLD,2023,,,54.6264908553262,31.1676857399967,23.4588051153295,,,,,,17877117,High income,
Netherlands,NLD,2024,,,55.0909953364718,31.7875743585925,23.3034209778793,,,,,,17995568,High income,
Netherlands,NLD,2025,,,55.7701155678424,32.5073109527037,23.2628046151387,,,,,,18096062,High income,
Netherlands,NLD,2026,,,56.566491744859,33.2950764541927,23.2714152906663,,,,,,18180274,High income,
Netherlands,NLD,2027,,,57.4873243811011,34.1488980817261,23.338426299375,,,,,,18254592,High income,
Netherlands,NLD,2028,,,58.5003372416805,35.0438526641833,23.4564845774972,,,,,,18322574,High income,
